2.4982e-01 6.5474e+00 1.6606e+03 1.2760e-12
2.5487e-01 6.2899e+00 1.6779e+03 1.2017e-12
2.6002e-01 6.0285e+00 1.6933e+03 1.1317e-12
2.6527e-01 5.7672e+00 1.7074e+03 1.0658e-12
2.7063e-01 5.5161e+00 1.7213e+03 1.0037e-12
2.7609e-01 5.2829e+00 1.7365e+03 9.4528e-13
2.8167e-01 5.0670e+00 1.7532e+03 8.9023e-13
2.8736e-01 4.8631e+00 1.7705e+03 8.3839e-13
2.9317e-01 4.6667e+00 1.7880e+03 7.8957e-13
2.9909e-01 4.4764e+00 1.8052e+03 7.4359e-13
3.0513e-01 4.2921e+00 1.8222e+03 7.0028e-13
3.1129e-01 4.1140e+00 1.8390e+03 6.5950e-13
3.1758e-01 3.9419e+00 1.8557e+03 6.2109e-13
3.2400e-01 3.7758e+00 1.8723e+03 5.8493e-13
3.3054e-01 3.6156e+00 1.8887e+03 5.5086e-13
3.3722e-01 3.4613e+00 1.9050e+03 5.1878e-13
3.4403e-01 3.3128e+00 1.9212e+03 4.8857e-13
3.5098e-01 3.1700e+00 1.9373e+03 4.6012e-13
3.5807e-01 3.0328e+00 1.9534e+03 4.3332e-13
3.6531e-01 2.9010e+00 1.9695e+03 4.0809e-13
3.7269e-01 2.7746e+00 1.9856e+03 3.8432e-13
3.8022e-01 2.6534e+00 2.0016e+03 3.6194e-13
3.8790e-01 2.5372e+00 2.0178e+03 3.4086e-13
3.9573e-01 2.4260e+00 2.0339e+03 3.2101e-13
4.0373e-01 2.3196e+00 2.0502e+03 3.0232e-13
4.1188e-01 2.2178e+00 2.0666e+03 2.8471e-13
4.2020e-01 2.1204e+00 2.0831e+03 2.6813e-13
4.2869e-01 2.0272e+00 2.0997e+03 2.5252e-13
